antecedents,consequents,support,confidence,lift
"Bedroom_Category_Few_Bedrooms, Parking_Category_No_Parking, Price_Category_High",Bathroom_Category_Few_Bathrooms,0.05789235639981909,0.9481481481481482,1.6611375242120094
"Area_Category_Medium_Area, Bathroom_Category_Few_Bathrooms",Bedroom_Category_Few_Bedrooms,0.15739484396200815,0.9304812834224598,1.6564364876385336
"Bathroom_Category_Few_Bathrooms, Price_Category_Medium",Bedroom_Category_Few_Bedrooms,0.2265943012211669,0.9294990723562152,1.6546879621413784
"Area_Category_Medium_Area, Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms, Price_Category_Medium",Parking_Category_No_Parking,0.06603346901854365,0.9864864864864865,1.6498650693053112
"Area_Category_Medium_Area, Parking_Category_No_Parking, Price_Category_Low","Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms",0.05789235639981909,0.8707482993197279,1.6483086385239025
"Area_Category_Medium_Area, Bedroom_Category_Few_Bedrooms",Bathroom_Category_Few_Bathrooms,0.15739484396200815,0.9405405405405406,1.647809140360646
Bathroom_Category_Few_Bathrooms,Bedroom_Category_Few_Bedrooms,0.5282677521483492,0.925515055467512,1.6475956422211506
Bedroom_Category_Few_Bedrooms,Bathroom_Category_Few_Bathrooms,0.5282677521483492,0.9404186795491144,1.6475956422211506
"Area_Category_Large_Area, Parking_Category_No_Parking, Price_Category_Low",Bedroom_Category_Few_Bedrooms,0.07146087743102668,0.9239766081871345,1.64485690877758
"Parking_Category_No_Parking, Price_Category_Medium","Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms",0.208955223880597,0.8667917448405252,1.6408189621938367
"Bedroom_Category_Few_Bedrooms, Price_Category_Low",Bathroom_Category_Few_Bathrooms,0.23383084577114427,0.9332129963898915,1.6349714223597862
"Area_Category_Large_Area, Price_Category_Medium",Bedroom_Category_Few_Bedrooms,0.07372229760289462,0.9157303370786517,1.6301769527221408
"Area_Category_Medium_Area, Bedroom_Category_Few_Bedrooms, Price_Category_Medium",Parking_Category_No_Parking,0.06693803708729082,0.9736842105263157,1.6284536985428772
"Area_Category_Medium_Area, Bathroom_Category_Few_Bathrooms, Price_Category_Medium",Parking_Category_No_Parking,0.06648575305291723,0.9735099337748345,1.6281622266082896
"Area_Category_Small_Area, Bedroom_Category_Few_Bedrooms",Bathroom_Category_Few_Bathrooms,0.18995929443690637,0.9271523178807947,1.624353228870394
"Area_Category_Large_Area, Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms, Price_Category_Medium",Parking_Category_No_Parking,0.07055630936227951,0.9689440993788819,1.6205260239990225
"Area_Category_Small_Area, Parking_Category_No_Parking, Price_Category_Low","Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms",0.0777928539122569,0.855721393034826,1.6198630136986303
"Area_Category_Medium_Area, Price_Category_Medium","Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms",0.06693803708729082,0.8554913294797687,1.6194275081162401
"Area_Category_Large_Area, Bedroom_Category_Few_Bedrooms, Price_Category_Medium",Parking_Category_No_Parking,0.0710085933966531,0.9631901840490797,1.610902796469376
"Area_Category_Large_Area, Bathroom_Category_Few_Bathrooms, Price_Category_Medium",Parking_Category_No_Parking,0.0710085933966531,0.9631901840490797,1.610902796469376
"Area_Category_Large_Area, Parking_Category_No_Parking, Price_Category_Low",Bathroom_Category_Few_Bathrooms,0.0710085933966531,0.9181286549707602,1.6085439430589152
"Area_Category_Small_Area, Bedroom_Category_Few_Bedrooms, Price_Category_Low","Bathroom_Category_Few_Bathrooms, Parking_Category_No_Parking",0.0777928539122569,0.8151658767772513,1.6077892538398773
"Parking_Category_No_Parking, Price_Category_Medium",Bathroom_Category_Few_Bathrooms,0.22116689280868385,0.9174484052532832,1.6073521584904986
"Area_Category_Large_Area, Price_Category_Medium",Bathroom_Category_Few_Bathrooms,0.07372229760289462,0.9157303370786517,1.60434213572179
"Parking_Category_No_Parking, Price_Category_Low",Bedroom_Category_Few_Bedrooms,0.21709633649932158,0.900562851782364,1.6031758979797155
"Area_Category_Small_Area, Bedroom_Category_Few_Bedrooms, Price_Category_Low",Bathroom_Category_Few_Bathrooms,0.08729081863410222,0.9146919431279622,1.602522889267769
"Area_Category_Small_Area, Bathroom_Category_Few_Bathrooms, Parking_Category_No_Parking",Bedroom_Category_Few_Bedrooms,0.1628222523744912,0.9,1.6021739130434782
"Area_Category_Medium_Area, Bedroom_Category_Few_Bedrooms, Price_Category_Low",Bathroom_Category_Few_Bathrooms,0.06196291270918137,0.9133333333333334,1.6001426307448499
"Area_Category_Large_Area, Parking_Category_No_Parking",Bedroom_Category_Few_Bedrooms,0.16010854816824965,0.8984771573604061,1.599462958875892
"Area_Category_Large_Area, Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms",Parking_Category_No_Parking,0.15649027589326098,0.9427792915531336,1.5767662735430998
"Area_Category_Small_Area, Parking_Category_No_Parking, Price_Category_Low",Bedroom_Category_Few_Bedrooms,0.08050655811849841,0.8855721393034826,1.576489533011272
"Area_Category_Medium_Area, Parking_Category_No_Parking, Price_Category_Low",Bedroom_Category_Few_Bedrooms,0.05879692446856626,0.8843537414965986,1.574320549475829
"Area_Category_Small_Area, Bathroom_Category_Few_Bathrooms",Bedroom_Category_Few_Bedrooms,0.18995929443690637,0.8842105263157894,1.5740655987795575
"Area_Category_Medium_Area, Bathroom_Category_Few_Bathrooms, Bedroom_Category_Few_Bedrooms",Parking_Category_No_Parking,0.14789687924016282,0.939655172413793,1.5715412906254889
"Parking_Category_No_Parking, Price_Category_Low",Bathroom_Category_Few_Bathrooms,0.2161917684305744,0.896810506566604,1.571194952471285
"Area_Category_Small_Area, Bedroom_Category_Few_Bedrooms","Bathroom_Category_Few_Bathrooms, Parking_Category_No_Parking",0.1628222523744912,0.7947019867549668,1.5674273797638105
"Area_Category_Medium_Area, Price_Category_Medium",Bedroom_Category_Few_Bedrooms,0.06874717322478517,0.8786127167630058,1.5641004160732737
